file	path	normalized_path	type	detail	sample
S_921_full_feature_dict.pickle	root['1divA'][6]['neighbor_m_message_vector_coming_from_center'][10]	root[<entry>][<idx>]['neighbor_m_message_vector_coming_from_center'][<idx>]	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": 0.10961536318063736, ""finite_mean"": -0.005043178331106901, ""finite_min"": -0.15147645771503448, ""finite_std"": 0.04022689536213875, ""nan_count"": 0, ""ndim"": 1, ""shape"": [128], ""size"": 128}"	
S_921_full_feature_dict.pickle	root['1divA'][6]['neighbor_m_message_vector_coming_from_center'][11]	root[<entry>][<idx>]['neighbor_m_message_vector_coming_from_center'][<idx>]	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": 0.03245963901281357, ""finite_mean"": -0.0016942039364948869, ""finite_min"": -0.03652818128466606, ""finite_std"": 0.011524924077093601, ""nan_count"": 0, ""ndim"": 1, ""shape"": [128], ""size"": 128}"	
S_921_full_feature_dict.pickle	root['1divA'][6]['neighbor_m_message_vector_coming_from_center'][12]	root[<entry>][<idx>]['neighbor_m_message_vector_coming_from_center'][<idx>]	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": 0.07420089840888977, ""finite_mean"": -0.00246381270699203, ""finite_min"": -0.0637582540512085, ""finite_std"": 0.020833805203437805, ""nan_count"": 0, ""ndim"": 1, ""shape"": [128], ""size"": 128}"	
S_921_full_feature_dict.pickle	root['1divA'][6]['neighbor_m_message_vector_coming_from_center'][13]	root[<entry>][<idx>]['neighbor_m_message_vector_coming_from_center'][<idx>]	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": 0.07918794453144073, ""finite_mean"": -0.004704374819993973, ""finite_min"": -0.14721374213695526, ""finite_std"": 0.030464325100183487, ""nan_count"": 0, ""ndim"": 1, ""shape"": [128], ""size"": 128}"	
S_921_full_feature_dict.pickle	root['1divA'][6]['neighbor_m_message_vector_coming_from_center'][14]	root[<entry>][<idx>]['neighbor_m_message_vector_coming_from_center'][<idx>]	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": 0.029863571748137474, ""finite_mean"": -0.0014400866348296404, ""finite_min"": -0.03835354372859001, ""finite_std"": 0.012193489819765091, ""nan_count"": 0, ""ndim"": 1, ""shape"": [128], ""size"": 128}"	
S_921_full_feature_dict.pickle	root['1divA'][6]['center_mut_wild_energy']	root[<entry>][<idx>]['center_mut_wild_energy']	numpy.float64	0.948772	
S_921_full_feature_dict.pickle	root['1divA'][6]['center_mut_max_energy']	root[<entry>][<idx>]['center_mut_max_energy']	numpy.float64	0.948772	
S_921_full_feature_dict.pickle	root['1divA'][6]['center_entropy']	root[<entry>][<idx>]['center_entropy']	numpy.float64	-2.40557	
S_921_full_feature_dict.pickle	root['1divA'][6]['weighted_neighbor_entropies']	root[<entry>][<idx>]['weighted_neighbor_entropies']	numpy.float32	np.float32(2.3604195)	
S_921_full_feature_dict.pickle	root['1divA'][6]['weighted_neighbor_energy_changes']	root[<entry>][<idx>]['weighted_neighbor_energy_changes']	numpy.float64	0.930758	
S_921_full_feature_dict.pickle	root['1divA'][6]['backward_weighted_neighbor_energy_changes']	root[<entry>][<idx>]['backward_weighted_neighbor_energy_changes']	numpy.float64	1.06852	
S_921_full_feature_dict.pickle	root['1divA'][6]['V2_backward_weighted_neighbor_energy_changes']	root[<entry>][<idx>]['V2_backward_weighted_neighbor_energy_changes']	numpy.float64	1.14604	
S_921_full_feature_dict.pickle	root['1divA'][6]['weighted_neighbor_forward_KL']	root[<entry>][<idx>]['weighted_neighbor_forward_KL']	numpy.float32	np.float32(2.2994618)	
S_921_full_feature_dict.pickle	root['1divA'][6]['weighted_neighbor_backward_KL']	root[<entry>][<idx>]['weighted_neighbor_backward_KL']	numpy.float32	np.float32(2.337191)	
S_921_full_feature_dict.pickle	root['1divA'][6]['backward_weighted_neighbor_backward_KL']	root[<entry>][<idx>]['backward_weighted_neighbor_backward_KL']	numpy.float32	np.float32(2.6831205)	
S_921_full_feature_dict.pickle	root['1divA'][6]['V2_backward_weighted_neighbor_backward_KL']	root[<entry>][<idx>]['V2_backward_weighted_neighbor_backward_KL']	numpy.float32	np.float32(2.8777838)	
S_921_full_feature_dict.pickle	root['1divA'][6]['weighted_neighbor_entropy_changes']	root[<entry>][<idx>]['weighted_neighbor_entropy_changes']	numpy.float32	np.float32(2.806262)	
S_921_full_feature_dict.pickle	root['1divA'][6]['backward_weighted_neighbor_entropy_changes']	root[<entry>][<idx>]['backward_weighted_neighbor_entropy_changes']	numpy.float32	np.float32(3.2216187)	
S_921_full_feature_dict.pickle	root['1divA'][6]['V2_backward_weighted_neighbor_entropy_changes']	root[<entry>][<idx>]['V2_backward_weighted_neighbor_entropy_changes']	numpy.float32	np.float32(3.4553504)	
S_921_full_feature_dict.pickle	root['1divA'][6]['center_neighbor_weight_check_m_w']	root[<entry>][<idx>]['center_neighbor_weight_check_m_w']	numpy.float32	np.float32(14.40976)	
S_921_full_feature_dict.pickle	root['1divA'][6]['center_neighbor_weight_check_w_m']	root[<entry>][<idx>]['center_neighbor_weight_check_w_m']	numpy.float32	np.float32(19.648548)	
S_921_full_feature_dict.pickle	root['1divA'][6]['wild_pssm']	root[<entry>][<idx>]['wild_pssm']	numpy.float64	6	
S_921_full_feature_dict.pickle	root['1divA'][6]['alternate_pssm']	root[<entry>][<idx>]['alternate_pssm']	numpy.float64	3	
S_921_full_feature_dict.pickle	root['1divA'][7]['mut']	root[<entry>][<idx>]['mut']	builtins.str	'H106Q'	
S_921_full_feature_dict.pickle	root['1divA'][7]['ddg']	root[<entry>][<idx>]['ddg']	builtins.float	0.95	
S_921_full_feature_dict.pickle	root['1divA'][7]['log_prob']	root[<entry>][<idx>]['log_prob']	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": -0.07562548667192459, ""finite_mean"": -4.111443519592285, ""finite_min"": -6.173895835876465, ""finite_std"": 1.3388116359710693, ""nan_count"": 0, ""ndim"": 3, ""shape"": [1, 149, 21], ""size"": 3129}"	
S_921_full_feature_dict.pickle	root['1divA'][7]['top_15_attention_weights']	root[<entry>][<idx>]['top_15_attention_weights']	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": 1.6161108016967773, ""finite_mean"": 0.5513884425163269, ""finite_min"": 0.2410377413034439, ""finite_std"": 0.3536645174026489, ""nan_count"": 0, ""ndim"": 1, ""shape"": [15], ""size"": 15}"	
S_921_full_feature_dict.pickle	root['1divA'][7]['top_10_attention_weights']	root[<entry>][<idx>]['top_10_attention_weights']	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": 1.6161108016967773, ""finite_mean"": 0.6876277327537537, ""finite_min"": 0.36348989605903625, ""finite_std"": 0.36243706941604614, ""nan_count"": 0, ""ndim"": 1, ""shape"": [10], ""size"": 10}"	
S_921_full_feature_dict.pickle	root['1divA'][7]['top_5_attention_weights']	root[<entry>][<idx>]['top_5_attention_weights']	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": 1.6161108016967773, ""finite_mean"": 0.9380112886428833, ""finite_min"": 0.56128990650177, ""finite_std"": 0.365669310092926, ""nan_count"": 0, ""ndim"": 1, ""shape"": [5], ""size"": 5}"	
S_921_full_feature_dict.pickle	root['1divA'][7]['top_15_neighbor_indices']	root[<entry>][<idx>]['top_15_neighbor_indices']	numpy.ndarray	"{""dtype"": ""int64"", ""finite_max"": 143.0, ""finite_mean"": 91.53333333333333, ""finite_min"": 70.0, ""finite_std"": 19.649823295784508, ""nan_count"": 0, ""ndim"": 1, ""shape"": [15], ""size"": 15}"	
S_921_full_feature_dict.pickle	root['1divA'][7]['top_10_neighbor_indices']	root[<entry>][<idx>]['top_10_neighbor_indices']	numpy.ndarray	"{""dtype"": ""int64"", ""finite_max"": 107.0, ""finite_mean"": 86.4, ""finite_min"": 71.0, ""finite_std"": 14.927826365549674, ""nan_count"": 0, ""ndim"": 1, ""shape"": [10], ""size"": 10}"	
S_921_full_feature_dict.pickle	root['1divA'][7]['top_5_neighbor_indices']	root[<entry>][<idx>]['top_5_neighbor_indices']	numpy.ndarray	"{""dtype"": ""int64"", ""finite_max"": 104.0, ""finite_mean"": 86.0, ""finite_min"": 74.0, ""finite_std"": 13.520355024924458, ""nan_count"": 0, ""ndim"": 1, ""shape"": [5], ""size"": 5}"	
S_921_full_feature_dict.pickle	root['1divA'][7]['top_15_closest_neighbor_indices']	root[<entry>][<idx>]['top_15_closest_neighbor_indices']	numpy.ndarray	"{""dtype"": ""int64"", ""finite_max"": 108.0, ""finite_mean"": 92.93333333333334, ""finite_min"": 70.0, ""finite_std"": 14.2663551367856, ""nan_count"": 0, ""ndim"": 1, ""shape"": [15], ""size"": 15}"	
S_921_full_feature_dict.pickle	root['1divA'][7]['top_10_closest_neighbor_indices']	root[<entry>][<idx>]['top_10_closest_neighbor_indices']	numpy.ndarray	"{""dtype"": ""int64"", ""finite_max"": 108.0, ""finite_mean"": 98.1, ""finite_min"": 74.0, ""finite_std"": 11.810588469674151, ""nan_count"": 0, ""ndim"": 1, ""shape"": [10], ""size"": 10}"	
S_921_full_feature_dict.pickle	root['1divA'][7]['w_n_log_prob']	root[<entry>][<idx>]['w_n_log_prob']	builtins.list	length=15	"[""array([-4.448401 , -2.6865892, -4.8405685, -1.4063828, -5.299928 ,\n       -5...."", ""array([-4.702271  , -5.780648  , -4.225801  , -4.204828  , -5.82364   ,\n     ..."", ""array([-5.5757065 , -5.302817  , -5.322428  , -5.3795247 , -5.590758  ,\n     ..."", ""array([-4.763361  , -5.461738  , -5.55012   , -5.237535  , -5.7061687 ,\n     ..."", ""array([-5.3717823 , -5.3285766 , -5.4754505 , -4.8987637 , -5.2394443 ,\n     ..."", ""array([-4.8078012 , -5.485633  , -4.2696247 , -5.0819745 , -5.2486253 ,\n     ..."", ""array([-5.749388  , -5.5742807 , -5.404418  , -5.5983043 , -4.8329964 ,\n     ..."", ""array([-4.794343 , -4.954895 , -3.305402 , -3.0129294, -4.019086 ,\n       -5....""]"
S_921_full_feature_dict.pickle	root['1divA'][7]['w_n_log_prob'][0]	root[<entry>][<idx>]['w_n_log_prob'][<idx>]	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": -0.9088771939277649, ""finite_mean"": -4.198069095611572, ""finite_min"": -5.793025016784668, ""finite_std"": 1.3788492679595947, ""nan_count"": 0, ""ndim"": 1, ""shape"": [21], ""size"": 21}"	
S_921_full_feature_dict.pickle	root['1divA'][7]['w_n_log_prob'][1]	root[<entry>][<idx>]['w_n_log_prob'][<idx>]	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": -0.13592484593391418, ""finite_mean"": -5.003421783447266, ""finite_min"": -5.823639869689941, ""finite_std"": 1.2316169738769531, ""nan_count"": 0, ""ndim"": 1, ""shape"": [21], ""size"": 21}"	
S_921_full_feature_dict.pickle	root['1divA'][7]['w_n_log_prob'][2]	root[<entry>][<idx>]['w_n_log_prob'][<idx>]	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": -0.14888447523117065, ""finite_mean"": -4.973654270172119, ""finite_min"": -5.590757846832275, ""finite_std"": 1.1938107013702393, ""nan_count"": 0, ""ndim"": 1, ""shape"": [21], ""size"": 21}"	
S_921_full_feature_dict.pickle	root['1divA'][7]['w_n_log_prob'][3]	root[<entry>][<idx>]['w_n_log_prob'][<idx>]	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": -0.1696152687072754, ""finite_mean"": -5.079115390777588, ""finite_min"": -5.748158931732178, ""finite_std"": 1.2815111875534058, ""nan_count"": 0, ""ndim"": 1, ""shape"": [21], ""size"": 21}"	
S_921_full_feature_dict.pickle	root['1divA'][7]['w_n_log_prob'][4]	root[<entry>][<idx>]['w_n_log_prob'][<idx>]	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": -0.19658705592155457, ""finite_mean"": -4.707540035247803, ""finite_min"": -5.691458225250244, ""finite_std"": 1.172067403793335, ""nan_count"": 0, ""ndim"": 1, ""shape"": [21], ""size"": 21}"	
S_921_full_feature_dict.pickle	root['1divA'][7]['w_n_log_prob'][5]	root[<entry>][<idx>]['w_n_log_prob'][<idx>]	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": -0.21884441375732422, ""finite_mean"": -4.677937984466553, ""finite_min"": -5.58510684967041, ""finite_std"": 1.1941331624984741, ""nan_count"": 0, ""ndim"": 1, ""shape"": [21], ""size"": 21}"	
S_921_full_feature_dict.pickle	root['1divA'][7]['w_n_log_prob'][6]	root[<entry>][<idx>]['w_n_log_prob'][<idx>]	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": -0.18324534595012665, ""finite_mean"": -5.0326032638549805, ""finite_min"": -5.807674407958984, ""finite_std"": 1.2852469682693481, ""nan_count"": 0, ""ndim"": 1, ""shape"": [21], ""size"": 21}"	
S_921_full_feature_dict.pickle	root['1divA'][7]['w_n_log_prob'][7]	root[<entry>][<idx>]['w_n_log_prob'][<idx>]	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": -1.4204986095428467, ""finite_mean"": -3.718360185623169, ""finite_min"": -5.666940689086914, ""finite_std"": 1.2105326652526855, ""nan_count"": 0, ""ndim"": 1, ""shape"": [21], ""size"": 21}"	
S_921_full_feature_dict.pickle	root['1divA'][7]['w_n_log_prob'][8]	root[<entry>][<idx>]['w_n_log_prob'][<idx>]	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": -0.4652521014213562, ""finite_mean"": -4.954253196716309, ""finite_min"": -5.717800140380859, ""finite_std"": 1.3563170433044434, ""nan_count"": 0, ""ndim"": 1, ""shape"": [21], ""size"": 21}"	
S_921_full_feature_dict.pickle	root['1divA'][7]['w_n_log_prob'][9]	root[<entry>][<idx>]['w_n_log_prob'][<idx>]	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": -0.5065522789955139, ""finite_mean"": -4.367186546325684, ""finite_min"": -5.889427185058594, ""finite_std"": 1.381760835647583, ""nan_count"": 0, ""ndim"": 1, ""shape"": [21], ""size"": 21}"	
S_921_full_feature_dict.pickle	root['1divA'][7]['w_n_log_prob'][10]	root[<entry>][<idx>]['w_n_log_prob'][<idx>]	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": -1.52113676071167, ""finite_mean"": -3.7000365257263184, ""finite_min"": -5.615453243255615, ""finite_std"": 1.1922557353973389, ""nan_count"": 0, ""ndim"": 1, ""shape"": [21], ""size"": 21}"	
S_921_full_feature_dict.pickle	root['1divA'][7]['w_n_log_prob'][11]	root[<entry>][<idx>]['w_n_log_prob'][<idx>]	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": -0.727586567401886, ""finite_mean"": -4.287962913513184, ""finite_min"": -5.593297004699707, ""finite_std"": 1.3897924423217773, ""nan_count"": 0, ""ndim"": 1, ""shape"": [21], ""size"": 21}"	
S_921_full_feature_dict.pickle	root['1divA'][7]['w_n_log_prob'][12]	root[<entry>][<idx>]['w_n_log_prob'][<idx>]	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": -1.5374270677566528, ""finite_mean"": -3.7013721466064453, ""finite_min"": -5.337453842163086, ""finite_std"": 1.129003643989563, ""nan_count"": 0, ""ndim"": 1, ""shape"": [21], ""size"": 21}"	
S_921_full_feature_dict.pickle	root['1divA'][7]['w_n_log_prob'][13]	root[<entry>][<idx>]['w_n_log_prob'][<idx>]	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": -0.8970786929130554, ""finite_mean"": -4.119629383087158, ""finite_min"": -5.650430679321289, ""finite_std"": 1.3851572275161743, ""nan_count"": 0, ""ndim"": 1, ""shape"": [21], ""size"": 21}"	
S_921_full_feature_dict.pickle	root['1divA'][7]['w_n_log_prob'][14]	root[<entry>][<idx>]['w_n_log_prob'][<idx>]	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": -1.5954654216766357, ""finite_mean"": -4.077597618103027, ""finite_min"": -5.758321762084961, ""finite_std"": 1.443401575088501, ""nan_count"": 0, ""ndim"": 1, ""shape"": [21], ""size"": 21}"	
S_921_full_feature_dict.pickle	root['1divA'][7]['m_n_log_prob']	root[<entry>][<idx>]['m_n_log_prob']	builtins.list	length=15	"[""array([-4.236188 , -2.6954768, -4.978309 , -1.5243239, -5.2199435,\n       -5...."", ""array([-4.8902936 , -5.801111  , -4.6179247 , -4.3147035 , -5.784017  ,\n     ..."", ""array([-5.5513983 , -5.3106346 , -5.3089247 , -5.356292  , -5.5801945 ,\n     ..."", ""array([-4.406662  , -5.4052773 , -5.554034  , -5.3551855 , -5.6571884 ,\n     ..."", ""array([-4.9491343 , -5.072697  , -5.3562675 , -5.141733  , -4.8456364 ,\n     ..."", ""array([-4.9157505 , -5.457793  , -4.257935  , -5.051259  , -5.2074184 ,\n     ..."", ""array([-5.737708  , -5.5875564 , -5.363543  , -5.5830727 , -5.0335765 ,\n     ..."", ""array([-4.774787 , -4.991338 , -3.4662957, -3.165006 , -3.9192636,\n       -5....""]"
S_921_full_feature_dict.pickle	root['1divA'][7]['m_n_log_prob'][0]	root[<entry>][<idx>]['m_n_log_prob'][<idx>]	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": -0.9698250889778137, ""finite_mean"": -4.099549293518066, ""finite_min"": -5.756842136383057, ""finite_std"": 1.36569344997406, ""nan_count"": 0, ""ndim"": 1, ""shape"": [21], ""size"": 21}"	
S_921_full_feature_dict.pickle	root['1divA'][7]['m_n_log_prob'][1]	root[<entry>][<idx>]['m_n_log_prob'][<idx>]	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": -0.13101036846637726, ""finite_mean"": -5.013947486877441, ""finite_min"": -5.819179058074951, ""finite_std"": 1.219488263130188, ""nan_count"": 0, ""ndim"": 1, ""shape"": [21], ""size"": 21}"	
S_921_full_feature_dict.pickle	root['1divA'][7]['m_n_log_prob'][2]	root[<entry>][<idx>]['m_n_log_prob'][<idx>]	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": -0.1441677212715149, ""finite_mean"": -4.988641738891602, ""finite_min"": -5.580194473266602, ""finite_std"": 1.1881681680679321, ""nan_count"": 0, ""ndim"": 1, ""shape"": [21], ""size"": 21}"	
S_921_full_feature_dict.pickle	root['1divA'][7]['m_n_log_prob'][3]	root[<entry>][<idx>]['m_n_log_prob'][<idx>]	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": -0.22625446319580078, ""finite_mean"": -5.000829219818115, ""finite_min"": -5.747479438781738, ""finite_std"": 1.3105833530426025, ""nan_count"": 0, ""ndim"": 1, ""shape"": [21], ""size"": 21}"	
S_921_full_feature_dict.pickle	root['1divA'][7]['m_n_log_prob'][4]	root[<entry>][<idx>]['m_n_log_prob'][<idx>]	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": -0.2873764634132385, ""finite_mean"": -4.465514183044434, ""finite_min"": -5.523443222045898, ""finite_std"": 1.154756784439087, ""nan_count"": 0, ""ndim"": 1, ""shape"": [21], ""size"": 21}"	
S_921_full_feature_dict.pickle	root['1divA'][7]['m_n_log_prob'][5]	root[<entry>][<idx>]['m_n_log_prob'][<idx>]	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": -0.23085424304008484, ""finite_mean"": -4.653875350952148, ""finite_min"": -5.549593448638916, ""finite_std"": 1.1997251510620117, ""nan_count"": 0, ""ndim"": 1, ""shape"": [21], ""size"": 21}"	
S_921_full_feature_dict.pickle	root['1divA'][7]['m_n_log_prob'][6]	root[<entry>][<idx>]['m_n_log_prob'][<idx>]	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": -0.1832079291343689, ""finite_mean"": -5.041436195373535, ""finite_min"": -5.835826396942139, ""finite_std"": 1.2826746702194214, ""nan_count"": 0, ""ndim"": 1, ""shape"": [21], ""size"": 21}"	
S_921_full_feature_dict.pickle	root['1divA'][7]['m_n_log_prob'][7]	root[<entry>][<idx>]['m_n_log_prob'][<idx>]	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": -1.4066708087921143, ""finite_mean"": -3.7181432247161865, ""finite_min"": -5.6971330642700195, ""finite_std"": 1.2066254615783691, ""nan_count"": 0, ""ndim"": 1, ""shape"": [21], ""size"": 21}"	
S_921_full_feature_dict.pickle	root['1divA'][7]['m_n_log_prob'][8]	root[<entry>][<idx>]['m_n_log_prob'][<idx>]	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": -0.451144814491272, ""finite_mean"": -4.959201812744141, ""finite_min"": -5.7031450271606445, ""finite_std"": 1.3575996160507202, ""nan_count"": 0, ""ndim"": 1, ""shape"": [21], ""size"": 21}"	
S_921_full_feature_dict.pickle	root['1divA'][7]['m_n_log_prob'][9]	root[<entry>][<idx>]['m_n_log_prob'][<idx>]	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": -0.5212942957878113, ""finite_mean"": -4.397582054138184, ""finite_min"": -5.976065158843994, ""finite_std"": 1.407066822052002, ""nan_count"": 0, ""ndim"": 1, ""shape"": [21], ""size"": 21}"	
